text,label
เหนื่อยกับการเป็นตัวเองในทุกๆวัน,risk_passive
ไม่อยากมีตัวตนอยู่ในความทรงจำของใครอีกแล้ว,risk_passive
รู้สึกเหมือนไม่มีอะไรเหลือให้ยึดไว้อีกแล้วจริงๆ,risk_passive

อยากทำร้ายตัวเอง,risk_self_harm
อยากกรีดแขนตัวเอง,risk_self_harm
ตีตัวเองเพราะโกรธตัวเอง,risk_self_harm
ทำร้ายตัวเองแล้วรู้สึกดีขึ้น,risk_self_harm
อยากเจ็บกายมากกว่าเจ็บใจ,risk_self_harm
ชอบทำร้ายตัวเองเวลารู้สึกแย่,risk_self_harm
อยากตีหัวตัวเองแรงๆ,risk_self_harm
เผลอข่วนตัวเองจนเป็นแผล,risk_self_harm
อยากลงโทษตัวเอง,risk_self_harm
รู้สึกอยากทำร้ายร่างกายตัวเอง,risk_self_harm
กรีดแขนตัวเองอีกแล้ว,risk_self_harm
ชกกำแพงจนมือเจ็บ,risk_self_harm
ตีตัวเองตอนอารมณ์เสีย,risk_self_harm
ทำร้ายตัวเองเพราะเกลียดตัวเอง,risk_self_harm
อยากให้ตัวเองเจ็บ,risk_self_harm
เจ็บตัวดีกว่าเจ็บใจ,risk_self_harm
ชอบบีบแขนตัวเองแรงๆ,risk_self_harm
กัดแขนตัวเองเวลาหงุดหงิด,risk_self_harm
อยากเอาอะไรคมๆมากรีดตัวเอง,risk_self_harm
เผลอทำร้ายตัวเองเวลาเครียด,risk_self_harm
บางครั้งก็อยากให้ตัวเองมีแผล,risk_self_harm
ชอบเกาตัวเองจนเลือดออก,risk_self_harm
อยากระบายความเจ็บด้วยการทำร้ายตัวเอง,risk_self_harm
ทำร้ายตัวเองเพื่อให้หยุดคิด,risk_self_harm
รู้สึกดีขึ้นเวลาตัวเองเจ็บ,risk_self_harm
อยากทุบหัวตัวเอง,risk_self_harm
เคยเอาเล็บจิกแขนตัวเองแรงๆ,risk_self_harm
บางทีอยากทำให้ตัวเองเจ็บเพื่อระบาย,risk_self_harm
ชอบกดแผลตัวเองซ้ำๆ,risk_self_harm
ตีขาตัวเองแรงๆเวลาหงุดหงิด,risk_self_harm
อยากใช้ความเจ็บกลบความรู้สึก,risk_self_harm
ทำร้ายตัวเองจนชินแล้ว,risk_self_harm
บางครั้งควบคุมตัวเองไม่อยู่,risk_self_harm
อยากเห็นเลือดตัวเอง,risk_self_harm
รู้สึกอยากกรีดตัวเองเวลาร้องไห้,risk_self_harm
เผลอหยิกตัวเองแรงเกินไป,risk_self_harm
อยากเอาความเจ็บออกจากใจ,risk_self_harm
ทำร้ายตัวเองเพราะรู้สึกผิด,risk_self_harm
อยากให้ตัวเองเจ็บแทนความรู้สึกข้างใน,risk_self_harm
เวลารู้สึกแย่มักจะทำร้ายตัวเอง,risk_self_harm
รู้สึกสงบหลังจากทำร้ายตัวเอง,risk_self_harm
อยากทำให้ตัวเองมีรอยแผล,risk_self_harm
กรีดผิวตัวเองจนแดง,risk_self_harm
ชอบบีบตัวเองจนเป็นรอย,risk_self_harm
เผลอชกตัวเองตอนโมโห,risk_self_harm
อยากทำร้ายตัวเองให้หายอึดอัด,risk_self_harm
บางครั้งก็เกลียดร่างกายตัวเอง,risk_self_harm
อยากทำให้ตัวเองรู้สึกอะไรสักอย่าง,risk_self_harm
ชอบทำให้ตัวเองเจ็บเวลาคิดมาก,risk_self_harm
บางทีอยากทำลายตัวเอง,risk_self_harm
เผลอขีดแขนตัวเองเล่นๆ,risk_self_harm
อยากใช้มีดกรีดตัวเอง,risk_self_harm
รู้สึกควบคุมอารมณ์ไม่ได้จนทำร้ายตัวเอง,risk_self_harm
ทำร้ายตัวเองแล้วโล่งขึ้น,risk_self_harm
บางครั้งก็อยากให้ตัวเองมีรอยแผลเต็มตัว,risk_self_harm
เอาหัวโขกกำแพงตอนเครียด,risk_self_harm
อยากตีตัวเองให้แรงๆ,risk_self_harm
ชอบเอาเล็บข่วนตัวเอง,risk_self_harm
รู้สึกอยากลงโทษตัวเองทุกวัน,risk_self_harm
เผลอทำร้ายตัวเองตอนร้องไห้,risk_self_harm
อยากให้ความเจ็บทางกายแทนที่ความเจ็บใจ,risk_self_harm
บางทีความเจ็บก็ทำให้รู้สึกยังมีตัวตน,risk_self_harm
อยากทำร้ายตัวเองจนหยุดคิดได้,risk_self_harm
รู้สึกผิดจนอยากทำร้ายตัวเอง,risk_self_harm
เวลาคิดมากจะเริ่มอยากกรีดแขน,risk_self_harm
บางวันก็อยากตีตัวเองซ้ำๆ,risk_self_harm
ชอบทำให้ตัวเองช้ำ,risk_self_harm
รู้สึกอยากเอาอะไรฟาดตัวเอง,risk_self_harm
ทำร้ายตัวเองเพื่อระบายอารมณ์,risk_self_harm
อยากทำให้ตัวเองเจ็บเพื่อชดใช้,risk_self_harm
บางครั้งก็อยากทำให้ตัวเองเลือดออก,risk_self_harm
อยากกดตัวเองให้เจ็บ,risk_self_harm
รู้สึกอยากทำร้ายตัวเองทุกครั้งที่ผิดหวัง,risk_self_harm
อยากให้แผลข้างนอกเจ็บกว่าแผลข้างใน,risk_self_harm
ชอบจิกผิวตัวเองแรงๆ,risk_self_harm
บางทีแค่เห็นแผลก็รู้สึกโล่ง,risk_self_harm
อยากระบายทุกอย่างด้วยความเจ็บ,risk_self_harm
เผลอทำร้ายตัวเองโดยไม่รู้ตัว,risk_self_harm
ทำร้ายตัวเองเพราะไม่รู้จะระบายยังไง,risk_self_harm
อยากเอาความรู้สึกแย่ออกไปจากตัว,risk_self_harm
บางครั้งก็อยากทำลายร่างกายตัวเอง,risk_self_harm
รู้สึกโกรธตัวเองจนอยากตีตัวเอง,risk_self_harm
เวลาร้องไห้มักอยากทำร้ายตัวเอง,risk_self_harm
ชอบบีบแผลตัวเอง,risk_self_harm
อยากให้ตัวเองรู้สึกเจ็บจริงๆ,risk_self_harm
บางทีการเจ็บตัวทำให้ใจสงบ,risk_self_harm
อยากทิ้งรอยแผลไว้บนตัวเอง,risk_self_harm
ทำร้ายตัวเองจนเป็นนิสัย,risk_self_harm
รู้สึกอยากข่วนตัวเองแรงๆ,risk_self_harm
บางครั้งก็อยากให้ตัวเองทรมาน,risk_self_harm
ชอบเอาของแข็งกระแทกตัวเอง,risk_self_harm
อยากลงโทษตัวเองที่ทำทุกอย่างพัง,risk_self_harm
บางทีความเจ็บกายก็ง่ายกว่าความเจ็บใจ,risk_self_harm
รู้สึกอยากใช้ของมีคมกับตัวเอง,risk_self_harm
เวลาหนักใจจะเริ่มทำร้ายตัวเอง,risk_self_harm
บางวันก็หยุดความคิดทำร้ายตัวเองไม่ได้,risk_self_harm
เผลอทำตัวเองเจ็บเพราะอารมณ์พุ่ง,risk_self_harm
อยากให้ตัวเองมีรอยช้ำเต็มไปหมด,risk_self_harm
รู้สึกว่าตัวเองสมควรเจ็บ,risk_self_harm
อยากเอาความเจ็บออกมาทางร่างกาย,risk_self_harm
บางครั้งก็อยากกรีดตัวเองลึกๆ,risk_self_harm
รู้สึกอยากทำร้ายตัวเองเวลาโดนด่า,risk_self_harm
ทำร้ายตัวเองเพราะรับอารมณ์ไม่ไหว,risk_self_harm
ชอบใช้ความเจ็บเพื่อหยุดความคิด,risk_self_harm
อยากข่วนตัวเองจนเป็นแผล,risk_self_harm
บางทีอยากทำให้ตัวเองช้ำไปทั้งตัว,risk_self_harm
เวลารู้สึกแย่มากๆจะเริ่มอยากทำร้ายตัวเอง,risk_self_harm
รู้สึกเหมือนตัวเองสมควรโดนทำร้าย,risk_self_harm
อยากระบายความโกรธใส่ตัวเอง,risk_self_harm
เผลอเอาเล็บจิกตัวเองจนเจ็บ,risk_self_harm
บางครั้งก็อยากตีตัวเองให้สลบ,risk_self_harm
ชอบกรีดผิวเล่นเวลาคิดมาก,risk_self_harm
อยากให้ตัวเองมีแผลเพื่อระบายความรู้สึก,risk_self_harm
ทำร้ายตัวเองเพราะไม่รู้จะจัดการอารมณ์ยังไง,risk_self_harm
รู้สึกอยากทำร้ายตัวเองทุกครั้งที่รู้สึกผิด,risk_self_harm
เผลอกัดริมฝีปากตัวเองจนเลือดออกตอนเครียด,risk_self_harm
อยากใช้ความเจ็บปวดทางกายมากลบความรู้สึกในใจ,risk_self_harm
ชอบดึงผมตัวเองแรงๆเวลาหงุดหงิดมาก,risk_self_harm
รู้สึกโล่งขึ้นทุกครั้งที่ทำให้ตัวเองเจ็บ,risk_self_harm
อยากทำร้ายตัวเองให้สาสมกับความรู้สึกผิด,risk_self_harm
เผลอเอาหัวโขกโต๊ะแรงๆตอนคิดมาก,risk_self_harm
บางทีก็คิดอยากทำร้ายตัวเองเพื่อให้รู้สึกว่ายังมีชีวิตอยู่,risk_self_harm
ชอบเอามือทุบผนังจนมือช้ำ,risk_self_harm
รู้สึกสงบลงทุกครั้งที่เห็นตัวเองมีบาดแผล,risk_self_harm
อยากทำร้ายตัวเองเวลาไม่มีใครเข้าใจเรา,risk_self_harm
เผลอข่วนแขนตัวเองแรงจนเป็นรอย,risk_self_harm
รู้สึกอยากลงโทษตัวเองด้วยความเจ็บทุกครั้งที่ทำพลาด,risk_self_harm
ชอบใช้เล็บกดลงบนผิวตัวเองแรงๆ,risk_self_harm
อยากทำให้ตัวเองรู้สึกเจ็บเพื่อหยุดคิดเรื่องแย่ๆ,risk_self_harm

อยากฆ่าตัวตายจังเลย,risk_suicidal_ideation
คิดเรื่องฆ่าตัวตายทุกวัน,risk_suicidal_ideation
อยากฆ่าตัวตายตอนนี้เลย,risk_suicidal_ideation
มีความคิดอยากฆ่าตัวตาย,risk_suicidal_ideation
คิดอยากฆ่าตัวตายตลอดเวลา,risk_suicidal_ideation
อยากจบชีวิตตัวเองด้วยมือตัวเอง,risk_suicidal_ideation
คิดหาทางฆ่าตัวตายอยู่,risk_suicidal_ideation
อยากทำร้ายชีวิตตัวเองให้จบๆไป,risk_suicidal_ideation
คิดเรื่องการตายของตัวเองบ่อยมาก,risk_suicidal_ideation
อยากจบชีวิตตัวเองจริงๆ,risk_suicidal_ideation
คิดว่าถ้าตายไปคงจะดีกว่านี้,risk_suicidal_ideation
อยากใช้ชีวิตตัวเองให้จบลงตอนนี้,risk_suicidal_ideation
มีความคิดอยากตายผุดขึ้นมาตลอด,risk_suicidal_ideation
คิดเรื่องปลิดชีวิตตัวเอง,risk_suicidal_ideation
อยากปลิดชีวิตตัวเองให้พ้นๆไป,risk_suicidal_ideation
รู้สึกอยากฆ่าตัวตายทุกคืน,risk_suicidal_ideation
คิดจะทำร้ายตัวเองให้ตาย,risk_suicidal_ideation
อยากตายให้พ้นจากความเจ็บปวดนี้,risk_suicidal_ideation
คิดถึงการฆ่าตัวตายอยู่ในหัวตลอดเวลา,risk_suicidal_ideation
อยากให้ชีวิตตัวเองจบลงด้วยน้ำมือตัวเอง,risk_suicidal_ideation
คิดว่าการฆ่าตัวตายเป็นทางออกเดียว,risk_suicidal_ideation
มีความคิดทำร้ายตัวเองให้ถึงตาย,risk_suicidal_ideation
อยากฆ่าตัวตายแต่ยังไม่รู้จะทำยังไง,risk_suicidal_ideation
คิดเรื่องการจบชีวิตตัวเองซ้ำๆ,risk_suicidal_ideation
รู้สึกอยากปลิดชีวิตตัวเองตอนนี้เลย,risk_suicidal_ideation
คิดฆ่าตัวตายขึ้นมาเฉยๆทั้งที่ไม่มีเรื่องอะไร,risk_suicidal_ideation
อยากตายด้วยน้ำมือตัวเอง,risk_suicidal_ideation
คิดว่าตัวเองน่าจะฆ่าตัวตายไปแล้ว,risk_suicidal_ideation
มีความคิดแว่บเข้ามาว่าอยากฆ่าตัวตาย,risk_suicidal_ideation
อยากจบชีวิตตัวเองให้ได้สักที,risk_suicidal_ideation
คิดเรื่องการฆ่าตัวตายมาหลายวันแล้ว,risk_suicidal_ideation
รู้สึกอยากทำร้ายตัวเองจนตาย,risk_suicidal_ideation
คิดว่าอยากหายไปด้วยการฆ่าตัวตาย,risk_suicidal_ideation
อยากรู้ว่าถ้าฆ่าตัวตายไปแล้วจะเป็นยังไง,risk_suicidal_ideation
มีความคิดอยากจบชีวิตตัวเองผุดขึ้นมาเรื่อยๆ,risk_suicidal_ideation
คิดเรื่องความตายของตัวเองตลอดเวลา,risk_suicidal_ideation
อยากทำให้ตัวเองตายไปเลย,risk_suicidal_ideation
รู้สึกอยากฆ่าตัวตายจนน่ากลัว,risk_suicidal_ideation
คิดว่าถ้าไม่มีตัวเองในโลกนี้คงดีกว่า อยากลงมือทำเอง,risk_suicidal_ideation
อยากยุติชีวิตตัวเองด้วยตัวเอง,risk_suicidal_ideation
มีความคิดฆ่าตัวตายผุดมาตอนอยู่คนเดียว,risk_suicidal_ideation
คิดเรื่องฆ่าตัวตายจนควบคุมความคิดไม่ได้,risk_suicidal_ideation
อยากตายจริงๆนะตอนนี้,risk_suicidal_ideation
รู้สึกอยากทำร้ายชีวิตตัวเองให้จบสิ้น,risk_suicidal_ideation
คิดฆ่าตัวตายทุกครั้งที่รู้สึกแย่มากๆ,risk_suicidal_ideation
อยากหาทางจบชีวิตตัวเองให้ได้,risk_suicidal_ideation
มีความคิดอยากตายแบบจริงจังมากขึ้นเรื่อยๆ,risk_suicidal_ideation
อยากตาย,risk_suicidal_ideation
คิดจะฆ่าตัวตาย,risk_suicidal_ideation
อยากจบชีวิต,risk_suicidal_ideation
อยากจบความทรมานนี้ลงด้วยมือตัวเอง,risk_suicidal_ideation
ความตายคือทางออกเดียว,risk_suicidal_ideation
อยากให้รถชนไปซะ,risk_suicidal_ideation
ถ้าคืนนี้เป็นคืนสุดท้ายก็คงดี,risk_suicidal_ideation
อยากหลุดพ้นจากนรกบนดินนี้,risk_suicidal_ideation
พยายามฝืนแล้วแต่มันสุดทางจริงๆ,risk_suicidal_ideation
ไม่รู้จะอยู่ต่อไปทำไม,risk_suicidal_ideation
ชีวิตไม่มีค่าอีกแล้ว,risk_suicidal_ideation
อยากหายไปตลอดกาล,risk_suicidal_ideation
ไม่อยากมีชีวิตต่อแล้ว,risk_suicidal_ideation
อยากจบทุกอย่างด้วยตัวเอง,risk_suicidal_ideation
เหนื่อยเกินกว่าจะมีชีวิตอยู่,risk_suicidal_ideation
ไม่มีเหตุผลให้ต้องอยู่ต่อ,risk_suicidal_ideation
รู้สึกว่าตายไปคงดีกว่า,risk_suicidal_ideation
อยากให้ทุกอย่างจบลงสักที,risk_suicidal_ideation
ไม่เห็นอนาคตของตัวเองเลย,risk_suicidal_ideation
ชีวิตนี้มันไม่มีทางออก,risk_suicidal_ideation
ไม่อยากตื่นมาอีกแล้ว,risk_suicidal_ideation
เหมือนชีวิตหมดความหมาย,risk_suicidal_ideation
อยากหายไปจากโลกนี้จริงๆ,risk_suicidal_ideation
อยู่ไปก็ไม่มีประโยชน์,risk_suicidal_ideation
ไม่อยากฝืนอีกต่อไปแล้ว,risk_suicidal_ideation
รู้สึกว่าตัวเองเป็นภาระ,risk_suicidal_ideation
บางทีการตายอาจสบายกว่า,risk_suicidal_ideation
อยากให้หัวใจหยุดทำงานไปเลย,risk_suicidal_ideation
เหนื่อยกับชีวิตจนไม่อยากอยู่,risk_suicidal_ideation
ทุกวันเหมือนการทรมาน,risk_suicidal_ideation
ไม่รู้จะอดทนไปเพื่ออะไร,risk_suicidal_ideation
ชีวิตมันหนักเกินรับไหว,risk_suicidal_ideation
อยากจบทุกอย่างคืนนี้,risk_suicidal_ideation
บางทีเราควรหายไป,risk_suicidal_ideation
ไม่มีใครคงเสียใจถ้าเราตาย,risk_suicidal_ideation
รู้สึกเหมือนตัวเองไม่ควรมีชีวิตอยู่,risk_suicidal_ideation
ความเจ็บปวดนี้ไม่มีวันหาย,risk_suicidal_ideation
ไม่รู้ว่าจะมีชีวิตต่อไปยังไง,risk_suicidal_ideation
ทุกอย่างมันพังหมดแล้ว,risk_suicidal_ideation
อยากให้ทุกอย่างดับไปพร้อมกัน,risk_suicidal_ideation
โลกนี้คงน่าอยู่กว่าถ้าไม่มีเรา,risk_suicidal_ideation
ไม่เห็นเหตุผลที่จะสู้ต่อ,risk_suicidal_ideation
ความตายดูสงบกว่าชีวิตตอนนี้,risk_suicidal_ideation
รู้สึกเหมือนตัวเองหมดค่า,risk_suicidal_ideation
ชีวิตไม่มีอะไรให้น่าหวังอีก,risk_suicidal_ideation
รู้สึกเหมือนตัวเองพังเกินเยียวยา,risk_suicidal_ideation
อยากหยุดทุกความรู้สึกตรงนี้,risk_suicidal_ideation
ทุกอย่างดูมืดไปหมด,risk_suicidal_ideation
อยู่ต่อไปก็มีแต่เจ็บ,risk_suicidal_ideation
อยากให้ชีวิตจบลงเร็วๆ,risk_suicidal_ideation
ไม่มีแรงจะเริ่มต้นใหม่,risk_suicidal_ideation
ไม่รู้ว่าความสุขคืออะไรแล้ว,risk_suicidal_ideation
ทุกคืนคิดว่าอยากหายไป,risk_suicidal_ideation
บางวันก็อยากให้ตัวเองไม่ตื่น,risk_suicidal_ideation
รู้สึกว่าชีวิตไม่มีคุณค่า,risk_suicidal_ideation
อยากหลับไปตลอดกาล,risk_suicidal_ideation
ชีวิตมันเหนื่อยเกินไป,risk_suicidal_ideation
ไม่อยากมีวันพรุ่งนี้,risk_suicidal_ideation
บางทีโลกคงไม่ต้องการเรา,risk_suicidal_ideation
ไม่มีที่ให้เราอยู่บนโลกนี้,risk_suicidal_ideation
ไม่รู้ว่าจะอยู่ไปเพื่อใคร,risk_suicidal_ideation
อยากให้ทุกอย่างเงียบลง,risk_suicidal_ideation
ข้างในมันแตกสลายหมดแล้ว,risk_suicidal_ideation
ไม่เหลือความหวังอีกแล้ว,risk_suicidal_ideation
ไม่มีใครคงสังเกตถ้าเราหายไป,risk_suicidal_ideation
รู้สึกเหมือนเป็นส่วนเกินของโลก,risk_suicidal_ideation
ความเจ็บนี้มันไม่สิ้นสุด,risk_suicidal_ideation
ไม่รู้ว่าตัวเองมีชีวิตไปทำไม,risk_suicidal_ideation
ชีวิตมันไม่มีทางดีขึ้นแล้ว,risk_suicidal_ideation
อยากให้ทุกอย่างจบตรงนี้,risk_suicidal_ideation
เหมือนตัวเองไร้ตัวตน,risk_suicidal_ideation
ไม่เหลือแรงแม้แต่จะร้องไห้,risk_suicidal_ideation
รู้สึกโดดเดี่ยวจนอยากหายไป,risk_suicidal_ideation
ไม่มีใครคงเข้าใจว่าเหนื่อยแค่ไหน,risk_suicidal_ideation
ทุกอย่างมันเกินรับไหวแล้ว,risk_suicidal_ideation
ชีวิตนี้คงไม่มีอะไรดีขึ้น,risk_suicidal_ideation
ไม่รู้ว่าควรสู้ต่อไปทำไม,risk_suicidal_ideation
อยากให้ความเจ็บปวดนี้หายไปสักที,risk_suicidal_ideation
เหมือนกำลังหายไปทีละนิด,risk_suicidal_ideation
ไม่รู้ว่าควรอยู่ต่อไหม,risk_suicidal_ideation
ไม่เห็นแสงสว่างในชีวิตเลย,risk_suicidal_ideation
ทุกวันเหมือนแค่รอให้มันจบ,risk_suicidal_ideation
บางครั้งก็คิดว่าตายไปคงสงบกว่า,risk_suicidal_ideation
ชีวิตมันว่างเปล่าจนไม่อยากอยู่,risk_suicidal_ideation
ไม่รู้ว่าตัวเองสำคัญกับใครไหม,risk_suicidal_ideation
รู้สึกว่าตัวเองเป็นคนล้มเหลว,risk_suicidal_ideation
เหมือนไม่มีที่ยืนสำหรับเรา,risk_suicidal_ideation
ไม่อยากรับความเจ็บปวดนี้อีกแล้ว,risk_suicidal_ideation
อยากให้ตัวเองหายไปเฉยๆ,risk_suicidal_ideation
ไม่มีอะไรทำให้รู้สึกอยากมีชีวิตอยู่,risk_suicidal_ideation
ไม่เหลือเหตุผลที่จะยิ้มแล้ว,risk_suicidal_ideation
เหมือนโลกทั้งใบกำลังผลักเราออกไป,risk_suicidal_ideation
ชีวิตตอนนี้เหมือนติดอยู่ในความมืด,risk_suicidal_ideation
ไม่อยากอยู่กับตัวเองอีกต่อไป,risk_suicidal_ideation
อยากให้ทุกอย่างเงียบและจบลง,risk_suicidal_ideation

เราคิดวันที่จะลงมือไว้แล้วในใจ,risk_suicide_plan
เตรียมทุกอย่างไว้เผื่อคืนพรุ่งนี้แล้ว,risk_suicide_plan
เราลองซ้อมในหัวไว้หลายรอบแล้วว่าจะทำยังไง,risk_suicide_plan
วางแผนไว้ว่าจะทำตอนที่บ้านไม่มีใคร,risk_suicide_plan
เราเลือกวิธีที่คิดว่าจะไม่เจ็บมากไว้แล้ว,risk_suicide_plan
เตรียมทุกอย่างไว้อย่างละเอียดในหัวแล้ว,risk_suicide_plan
เราตั้งเวลาไว้ในใจว่าจะเป็นคืนไหน,risk_suicide_plan
คิดหาสถานที่ที่เหมาะจะทำมาหลายวันแล้ว,risk_suicide_plan
เราซ้อมเขียนข้อความลาไว้ในใจหลายรอบแล้ว,risk_suicide_plan
วางแผนไว้ว่าจะไม่ให้ใครรู้ล่วงหน้า,risk_suicide_plan
เราคิดเรื่องนี้อย่างเป็นขั้นเป็นตอนมาหลายวันแล้ว,risk_suicide_plan
เตรียมทุกอย่างที่จำเป็นไว้ในกระเป๋าแล้ว,risk_suicide_plan
เราเลือกช่วงเวลาที่คิดว่าเหมาะสมที่สุดไว้แล้ว,risk_suicide_plan
วางแผนทุกขั้นตอนไว้ในหัวจนแทบจำได้ขึ้นใจ,risk_suicide_plan
ซื้อเชือกมาเตรียมไว้แล้ว,risk_suicide_plan
เตรียมทุกอย่างไว้หมดแล้ว,risk_suicide_plan
เขียนจดหมายลาไว้แล้ว,risk_suicide_plan
กินยาเข้าไปเยอะมาก,risk_suicide_plan
ยืนอยู่บนดาดฟ้าแล้ว,risk_suicide_plan
ไม่ต้องตามหาเรา,risk_suicide_plan
ฝากดูแลคนข้างหลังแทนเราด้วยนะ,risk_suicide_plan
ขอบคุณทุกคนสำหรับที่ผ่านมา ลาก่อน,risk_suicide_plan
วางแผนไว้หมดแล้วว่าจะทำยังไง,risk_suicide_plan
คืนนี้คงถึงเวลาของเราแล้ว,risk_suicide_plan
เก็บของสำคัญเรียบร้อยแล้ว,risk_suicide_plan
เตรียมบอกลาทุกคนไว้แล้ว,risk_suicide_plan
คิดวิธีไว้เรียบร้อยแล้ว,risk_suicide_plan
เลือกสถานที่ไว้แล้ว,risk_suicide_plan
หาวิธีจบชีวิตตัวเองอยู่,risk_suicide_plan
ซ่อนยาไว้ครบแล้ว,risk_suicide_plan
เขียนข้อความสุดท้ายไว้แล้ว,risk_suicide_plan
จัดการเรื่องต่างๆไว้หมดแล้ว,risk_suicide_plan
เตรียมตัวมาหลายวันแล้ว,risk_suicide_plan
คิดไว้แล้วว่าจะทำคืนนี้,risk_suicide_plan
ทุกอย่างพร้อมแล้ว เหลือแค่ลงมือ,risk_suicide_plan
กำลังจะไปในที่ที่ไม่มีใครหาเจอ,risk_suicide_plan
เก็บเงินและเอกสารไว้ให้หมดแล้ว,risk_suicide_plan
เคลียร์ทุกอย่างก่อนจะไป,risk_suicide_plan
เขียนพินัยกรรมไว้แล้ว,risk_suicide_plan
เตรียมอำลาทุกคนไว้ในข้อความแล้ว,risk_suicide_plan
ไม่ต้องเป็นห่วง เราตัดสินใจแล้ว,risk_suicide_plan
ตั้งใจว่าจะจบมันคืนนี้,risk_suicide_plan
ซื้อของที่ต้องใช้มาแล้ว,risk_suicide_plan
คิดเรื่องนี้มานานและตัดสินใจแล้ว,risk_suicide_plan
ไม่มีอะไรเปลี่ยนใจเราได้แล้ว,risk_suicide_plan
เลือกวันไว้แล้ว,risk_suicide_plan
เตรียมห้องไว้เรียบร้อยแล้ว,risk_suicide_plan
เขียนโน้ตลาสุดท้ายไว้แล้ว,risk_suicide_plan
คืนนี้อาจเป็นคืนสุดท้ายของเรา,risk_suicide_plan
ฝากของบางอย่างไว้ให้คนอื่นแล้ว,risk_suicide_plan
กำลังจัดการเรื่องสุดท้ายก่อนหายไป,risk_suicide_plan
ตัดสินใจแล้วว่าจะไม่อยู่ต่อ,risk_suicide_plan
วางแผนมาหลายสัปดาห์แล้ว,risk_suicide_plan
เตรียมสถานที่ไว้แล้ว,risk_suicide_plan
ลบทุกอย่างในมือถือหมดแล้ว,risk_suicide_plan
คืนของให้ทุกคนเรียบร้อยแล้ว,risk_suicide_plan
กำลังบอกลาทีละคน,risk_suicide_plan
ไม่คิดจะเปลี่ยนใจแล้ว,risk_suicide_plan
จัดการบัญชีต่างๆไว้หมดแล้ว,risk_suicide_plan
เก็บของใช้ส่วนตัวเรียบร้อยแล้ว,risk_suicide_plan
เคลียร์ห้องไว้หมดแล้ว,risk_suicide_plan
เตรียมตัวหายไปจากทุกคนแล้ว,risk_suicide_plan
หาวิธีที่ไม่ทรมานอยู่,risk_suicide_plan
ดูวิธีจบชีวิตมาหลายวันแล้ว,risk_suicide_plan
เขียนเหตุผลไว้หมดแล้ว,risk_suicide_plan
เตรียมข้อความส่งครั้งสุดท้ายไว้แล้ว,risk_suicide_plan
ไม่ต้องพยายามห้ามเรา,risk_suicide_plan
เตรียมใจมานานแล้ว,risk_suicide_plan
ทุกอย่างกำลังจะจบแล้ว,risk_suicide_plan
กำลังรอเวลาที่เหมาะสม,risk_suicide_plan
เลือกวิธีไว้แล้ว,risk_suicide_plan
ตั้งใจจะหายไปคืนนี้,risk_suicide_plan
เก็บข้าวของเรียบร้อยแล้ว,risk_suicide_plan
ไม่ต้องโทรหาเราแล้ว,risk_suicide_plan
บอกลาทุกคนในใจแล้ว,risk_suicide_plan
เตรียมสิ่งที่ต้องใช้ครบแล้ว,risk_suicide_plan
กำลังจะไปจากที่นี่ตลอดกาล,risk_suicide_plan
คิดเรื่องนี้อย่างจริงจังมานาน,risk_suicide_plan
วางทุกอย่างไว้เป็นระเบียบแล้ว,risk_suicide_plan
พร้อมจะจบทุกอย่างแล้ว,risk_suicide_plan
ไม่มีอะไรค้างคาแล้ว,risk_suicide_plan
จัดการชีวิตตัวเองก่อนจากไปแล้ว,risk_suicide_plan
เก็บความทรงจำทุกอย่างไว้หมดแล้ว,risk_suicide_plan
เลือกเวลาที่ไม่มีใครอยู่แล้ว,risk_suicide_plan
หาที่เงียบๆไว้แล้ว,risk_suicide_plan
เตรียมตัวเงียบๆมาสักพักแล้ว,risk_suicide_plan
ไม่คิดว่าจะอยู่ถึงพรุ่งนี้,risk_suicide_plan
ตัดสินใจเด็ดขาดแล้ว,risk_suicide_plan
เขียนสิ่งที่อยากพูดครั้งสุดท้ายไว้แล้ว,risk_suicide_plan
ทำใจไว้เรียบร้อยแล้ว,risk_suicide_plan
จัดการเรื่องเงินไว้หมดแล้ว,risk_suicide_plan
วางแผนไม่ให้ใครรู้ไว้แล้ว,risk_suicide_plan
เลือกที่ที่ไม่มีใครช่วยทันไว้แล้ว,risk_suicide_plan
กำลังจะปิดทุกอย่างแล้ว,risk_suicide_plan
เตรียมตัวจะหายไปเงียบๆ,risk_suicide_plan
คืนนี้น่าจะเป็นครั้งสุดท้าย,risk_suicide_plan
ทำทุกอย่างที่อยากทำครบแล้ว,risk_suicide_plan
เตรียมอำลาโลกนี้แล้ว,risk_suicide_plan
เขียนข้อความฝากไว้หมดแล้ว,risk_suicide_plan
ไม่ต้องรอเราอีก,risk_suicide_plan
เคลียร์เรื่องสำคัญเสร็จแล้ว,risk_suicide_plan
พร้อมหายไปจากโลกนี้แล้ว,risk_suicide_plan
เลือกจุดที่จะไปไว้แล้ว,risk_suicide_plan
กำลังจะจบทุกอย่างด้วยตัวเอง,risk_suicide_plan
เก็บของรักไว้ให้คนอื่นแล้ว,risk_suicide_plan
คิดแผนนี้ไว้ละเอียดแล้ว,risk_suicide_plan
ไม่เหลืออะไรให้ลังเลแล้ว,risk_suicide_plan
จัดการทุกอย่างก่อนจะไปแล้ว,risk_suicide_plan
วางแผนไว้ว่าจะไม่มีใครช่วยทัน,risk_suicide_plan
